username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
ThomasPM,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}}"
jromo,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',916dc11fa24743fe9752c3565e580706_2_1,Pregunta 1,"a) Porque antes de realizar la clase, repitió el experimento esa cantidad de veces.","b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente.",block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""correct_map"": {""916dc11fa24743fe9752c3565e580706_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}, ""last_submission_time"": ""2020-03-31T14:31:21Z"", ""attempts"": 1, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""916dc11fa24743fe9752c3565e580706_2_1"": [""choice_0""]}, ""seed"": 1}"
UsuarioPruebaCMMEDU,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',916dc11fa24743fe9752c3565e580706_2_1,Pregunta 1,"b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente., c) Porque había ejecutado la misma actividad con otro curso, y 500 repeticiones fueron suficientes. ","b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente.",block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""correct_map"": {""916dc11fa24743fe9752c3565e580706_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}, ""last_submission_time"": ""2020-03-31T14:18:57Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""916dc11fa24743fe9752c3565e580706_2_1"": [""choice_1"", ""choice_2""]}, ""seed"": 1}"
Camila_Brito,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}}"
ricardos,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}}"
Caro_Ticona,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}}"
Maritza,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',916dc11fa24743fe9752c3565e580706_2_1,Pregunta 1,"b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente.","b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente.",block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""correct_map"": {""916dc11fa24743fe9752c3565e580706_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}, ""last_submission_time"": ""2020-01-08T15:57:11Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""916dc11fa24743fe9752c3565e580706_2_1"": [""choice_1""]}, ""seed"": 1}"
stefanmoss,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',916dc11fa24743fe9752c3565e580706_2_1,Pregunta 1,"a) Porque antes de realizar la clase, repitió el experimento esa cantidad de veces.","b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente.",block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""correct_map"": {""916dc11fa24743fe9752c3565e580706_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}, ""last_submission_time"": ""2020-01-10T22:51:41Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""916dc11fa24743fe9752c3565e580706_2_1"": [""choice_0""]}, ""seed"": 1}"
ricardof,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}}"
yorsh,Duplicado de 'Multiple Choice',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Multiple Choice',916dc11fa24743fe9752c3565e580706_2_1,Pregunta 1,"b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente.","b) Porque antes había llevado a cabo actividades similares de simular, y con 500 repeticiones había sido suficiente.",block-v1:cmm+SYSMEPI01+2019_1+type@problem+block@916dc11fa24743fe9752c3565e580706,"{""correct_map"": {""916dc11fa24743fe9752c3565e580706_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""916dc11fa24743fe9752c3565e580706_2_1"": {}}, ""last_submission_time"": ""2020-03-31T14:50:44Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""916dc11fa24743fe9752c3565e580706_2_1"": [""choice_1""]}, ""seed"": 1}"
jromo,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@62d5b5749f054c0fb6859f81cb3f0ea1,"{""attempts"": 2, ""score"": 0.0, ""respuestas"": {""1"": ""verdadero"", ""3"": ""verdadero"", ""2"": ""falso""}, ""respondido"": true}"
UsuarioPruebaCMMEDU,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@62d5b5749f054c0fb6859f81cb3f0ea1,"{""attempts"": 2, ""score"": 0.3333333333333333, ""respuestas"": {""1"": ""verdadero"", ""3"": ""falso"", ""2"": ""falso""}, ""respondido"": true}"
Maritza,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@62d5b5749f054c0fb6859f81cb3f0ea1,"{""attempts"": 2, ""score"": 0.3333333333333333, ""respuestas"": {""1"": ""verdadero"", ""3"": ""falso"", ""2"": ""falso""}, ""respondido"": true}"
stefanmoss,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@62d5b5749f054c0fb6859f81cb3f0ea1,"{""attempts"": 2, ""score"": 0.3333333333333333, ""respuestas"": {""1"": ""verdadero"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
yorsh,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@62d5b5749f054c0fb6859f81cb3f0ea1,"{""attempts"": 2, ""score"": 0.6666666666666666, ""respuestas"": {""1"": ""verdadero"", ""3"": ""falso"", ""2"": ""verdadero""}, ""respondido"": true}"
jromo,Duplicado de 'Eol True or False XBlock',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Eol True or False XBlock',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@d8edcf36097847368fa50859c4cbc252,"{""attempts"": 2, ""score"": 0.3333333333333333, ""respuestas"": {""1"": ""verdadero"", ""3"": ""falso"", ""2"": ""verdadero""}, ""respondido"": true}"
UsuarioPruebaCMMEDU,Duplicado de 'Eol True or False XBlock',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Eol True or False XBlock',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@d8edcf36097847368fa50859c4cbc252,"{""attempts"": 2, ""score"": 0.6666666666666666, ""respuestas"": {""1"": ""verdadero"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
Maritza,Duplicado de 'Eol True or False XBlock',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Eol True or False XBlock',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@d8edcf36097847368fa50859c4cbc252,"{""attempts"": 2, ""score"": 0.3333333333333333, ""respuestas"": {""1"": ""verdadero"", ""3"": ""verdadero"", ""2"": ""falso""}, ""respondido"": true}"
stefanmoss,Duplicado de 'Eol True or False XBlock',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Eol True or False XBlock',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@d8edcf36097847368fa50859c4cbc252,"{""attempts"": 2, ""score"": 0.6666666666666666, ""respuestas"": {""1"": ""verdadero"", ""3"": ""verdadero"", ""2"": ""verdadero""}, ""respondido"": true}"
yorsh,Duplicado de 'Eol True or False XBlock',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #2 > Duplicado de 'Eol True or False XBlock',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@d8edcf36097847368fa50859c4cbc252,"{""score"": 0.3333333333333333, ""attempts"": 2, ""respuestas"": {""1"": ""verdadero"", ""3"": ""verdadero"", ""2"": ""falso""}, ""respondido"": true}"
jromo,freetextresponse,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > freetextresponse,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@6169f79336234d0c973b7566278e8603,"{""student_answer"": ""hghjggk hk gjk"", ""score"": 1.0, ""count_attempts"": 1}"
UsuarioPruebaCMMEDU,freetextresponse,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > freetextresponse,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@6169f79336234d0c973b7566278e8603,"{""student_answer"": ""simular es la luz "", ""score"": 1.0, ""count_attempts"": 1}"
Maritza,freetextresponse,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > freetextresponse,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@6169f79336234d0c973b7566278e8603,"{""student_answer"": ""kjbvkdfbvckajbvkjadbvkdfbv"", ""score"": 1.0, ""count_attempts"": 1}"
stefanmoss,freetextresponse,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > freetextresponse,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@6169f79336234d0c973b7566278e8603,"{""student_answer"": ""Seg\u00fan lo observado, \u00bfqu\u00e9 desaf\u00edos implic\u00f3 para Lissette la decisi\u00f3n de usar simulaciones concretas con sus estudiantes?\nSeg\u00fan lo observado, \u00bfqu\u00e9 desaf\u00edos implic\u00f3 para Lissette la decisi\u00f3n de usar simulaciones concretas con sus estudiantes?\n"", ""score"": 1.0, ""count_attempts"": 1}"
yorsh,freetextresponse,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > freetextresponse,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@6169f79336234d0c973b7566278e8603,"{""student_answer"": ""dfsfsfsffsb asdsf"", ""score"": 1.0, ""count_attempts"": 1}"
UsuarioPruebaCMMEDU,Duplicado de '',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de '',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@f0eb2eff3cb24d34a237b087f49aacd4,"{""student_answer"": ""dgdfg  gae"", ""score"": 1.0, ""count_attempts"": 1}"
Maritza,Duplicado de '',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de '',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@f0eb2eff3cb24d34a237b087f49aacd4,"{""student_answer"": ""sjkdbksjbfksshbkhsf"", ""score"": 1.0, ""count_attempts"": 1}"
stefanmoss,Duplicado de '',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de '',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@f0eb2eff3cb24d34a237b087f49aacd4,"{""student_answer"": ""Seg\u00fan lo observado, \u00bfqu\u00e9 desaf\u00edos implic\u00f3 para Lissette la decisi\u00f3n de usar simulaciones concretas con sus estudiantes?\n"", ""score"": 1.0, ""count_attempts"": 1}"
yorsh,Duplicado de '',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de '',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@f0eb2eff3cb24d34a237b087f49aacd4,"{""student_answer"": ""hola hola hola "", ""score"": 1.0, ""count_attempts"": 1}"
UsuarioPruebaCMMEDU,Duplicado de 'Duplicado de ''',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de 'Duplicado de ''',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@ace64322c6f340d2a553a805dec2033e,"{""student_answer"": ""reag ref aref a"", ""score"": 1.0, ""count_attempts"": 1}"
Maritza,Duplicado de 'Duplicado de ''',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de 'Duplicado de ''',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@ace64322c6f340d2a553a805dec2033e,"{""student_answer"": ""smdhbksvksvcjshvcjshvc"", ""score"": 1.0, ""count_attempts"": 1}"
stefanmoss,Duplicado de 'Duplicado de ''',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de 'Duplicado de ''',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@ace64322c6f340d2a553a805dec2033e,"{""student_answer"": ""Seg\u00fan lo observado, \u00bfqu\u00e9 desaf\u00edos implic\u00f3 para Lissette la decisi\u00f3n de usar simulaciones concretas con sus estudiantes?\n"", ""score"": 1.0, ""count_attempts"": 1}"
yorsh,Duplicado de 'Duplicado de ''',Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #3 > Duplicado de 'Duplicado de ''',,,,,block-v1:cmm+SYSMEPI01+2019_1+type@freetextresponse+block@ace64322c6f340d2a553a805dec2033e,"{""student_answer"": ""f \nsf\nsdg\nsd\ng sdf\ns\n g\n"", ""score"": 1.0, ""count_attempts"": 1}"
jromo,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #4 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@ac16e5bc84f44886985cb03a950fcfcd,"{""attempts"": 1, ""score"": 0.6666666666666666, ""respuestas"": {""1"": ""verdadero"", ""3"": ""verdadero"", ""2"": ""falso""}, ""respondido"": true}"
UsuarioPruebaCMMEDU,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #4 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@ac16e5bc84f44886985cb03a950fcfcd,"{""attempts"": 2, ""score"": 0.6666666666666666, ""respuestas"": {""1"": ""verdadero"", ""3"": ""falso"", ""2"": ""verdadero""}, ""respondido"": true}"
Maritza,Eol True or False XBlock,Taller 2: Simulaciones de experimentos aleatorios > Actividad 1: El problema de los nacimientos > El problema de los nacimientos #4 > Eol True or False XBlock,,,,,block-v1:cmm+SYSMEPI01+2019_1+type@vof+block@ac16e5bc84f44886985cb03a950fcfcd,"{""attempts"": 2, ""score"": 0.6666666666666666, ""respuestas"": {""1"": ""verdadero"", ""3"": ""falso"", ""2"": ""verdadero""}, ""respondido"": true}"
