username,title,location,ID de la respuesta,Pregunta,Respuesta,Respuesta Correcta,block_key,state
jromo,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}}"
UsuarioPruebaCMMEDU,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}}"
ricardos,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}}"
Paulita_Flor,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}}"
Caro_Ticona,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-01-10T20:24:36Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
SebastianPM,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}}"
ricardof,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-03-08T11:38:31Z"", ""attempts"": 1, ""seed"": 1, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}}"
scmosjos,Multiple Choice,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Multiple Choice,e5b00c8e8ce94051b7ae35ba46839bfe_2_1,Pregunta 1,No,No,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@e5b00c8e8ce94051b7ae35ba46839bfe,"{""correct_map"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": {}}, ""last_submission_time"": ""2020-03-09T19:28:46Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""e5b00c8e8ce94051b7ae35ba46839bfe_2_1"": ""choice_1""}, ""seed"": 1}"
matsalinas,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSDPA01+2019_02+type@freetextresponse+block@245fd39206d247f89e1f1d0489a978b1,"{""count_attempts"": 1, ""score"": 1.0, ""student_answer"": ""jhdgjdghjjhjh""}"
ricardof,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSDPA01+2019_02+type@freetextresponse+block@245fd39206d247f89e1f1d0489a978b1,"{""student_answer"": ""dfvfdvdfvfdvdvfdfv"", ""score"": 1.0, ""count_attempts"": 1}"
scmosjos,freetextresponse,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > freetextresponse,,,,,block-v1:cmm+SYSDPA01+2019_02+type@freetextresponse+block@245fd39206d247f89e1f1d0489a978b1,"{""student_answer"": ""12345678910"", ""score"": 1.0, ""count_attempts"": 1}"
ThomasPM,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,3ddb148888024a60981ec829043a822d_2_1,Pregunta 1,d) Repitiendo ,"c) Repitiendo las figuras , , ,  y ,  en ese orden y partiendo desde el corazón; además, alternando el color de las figuras entre amarillo y verde, partiendo por el amarillo., e) Repitiendo , .",block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""correct_map"": {""3ddb148888024a60981ec829043a822d_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""npoints"": null, ""answervariable"": null, ""msg"": """", ""queuestate"": null}}, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}, ""last_submission_time"": ""2019-09-24T18:13:53Z"", ""attempts"": 2, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""3ddb148888024a60981ec829043a822d_2_1"": [""choice_3""]}, ""seed"": 1}"
matsalinas,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,3ddb148888024a60981ec829043a822d_2_1,Pregunta 1,"c) Repitiendo las figuras , e) Repitiendo ","c) Repitiendo las figuras , , ,  y ,  en ese orden y partiendo desde el corazón; además, alternando el color de las figuras entre amarillo y verde, partiendo por el amarillo., e) Repitiendo , .",block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""correct_map"": {""3ddb148888024a60981ec829043a822d_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}, ""last_submission_time"": ""2019-09-23T14:35:01Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""3ddb148888024a60981ec829043a822d_2_1"": [""choice_2"", ""choice_4""]}, ""seed"": 1}"
jromo,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""seed"": 1, ""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}}"
UsuarioPruebaCMMEDU,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""seed"": 1, ""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}}"
ricardos,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}}"
Paulita_Flor,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}}"
Caro_Ticona,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,3ddb148888024a60981ec829043a822d_2_1,Pregunta 1,e) Repitiendo ,"c) Repitiendo las figuras , , ,  y ,  en ese orden y partiendo desde el corazón; además, alternando el color de las figuras entre amarillo y verde, partiendo por el amarillo., e) Repitiendo , .",block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""correct_map"": {""3ddb148888024a60981ec829043a822d_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""incorrect"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}, ""last_submission_time"": ""2020-01-10T20:24:42Z"", ""attempts"": 1, ""score"": {""raw_possible"": 1, ""raw_earned"": 0}, ""done"": true, ""student_answers"": {""3ddb148888024a60981ec829043a822d_2_1"": [""choice_4""]}, ""seed"": 1}"
SebastianPM,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,,,,,block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""score"": {""raw_earned"": 0, ""raw_possible"": 1}, ""seed"": 1, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}}"
ricardof,Checkboxes,Taller 1: Reconociendo Patrones > Actividad 1: Patrones en la calle > Patrones en la calle #1 > Checkboxes,3ddb148888024a60981ec829043a822d_2_1,Pregunta 1,"c) Repitiendo las figuras , e) Repitiendo ","c) Repitiendo las figuras , , ,  y ,  en ese orden y partiendo desde el corazón; además, alternando el color de las figuras entre amarillo y verde, partiendo por el amarillo., e) Repitiendo , .",block-v1:cmm+SYSDPA01+2019_02+type@problem+block@3ddb148888024a60981ec829043a822d,"{""correct_map"": {""3ddb148888024a60981ec829043a822d_2_1"": {""hint"": """", ""hintmode"": null, ""correctness"": ""correct"", ""msg"": """", ""answervariable"": null, ""npoints"": null, ""queuestate"": null}}, ""input_state"": {""3ddb148888024a60981ec829043a822d_2_1"": {}}, ""last_submission_time"": ""2020-03-08T11:39:48Z"", ""attempts"": 1, ""score"": {""raw_earned"": 1, ""raw_possible"": 1}, ""done"": true, ""student_answers"": {""3ddb148888024a60981ec829043a822d_2_1"": [""choice_2"", ""choice_4""]}, ""seed"": 1}"
